,length,isSnackOnTheLeft,isSnackOnTheRight,isSnackHigher,isSnackLower,distanceToSnack,isLeftClear,isRightClear,isUpClear,isDownClear,distanceToDeath,turnsTotal,lastTurn,stepEvaluation,step
1043,43,False,True,False,True,292.617497767991,1,1,1,0,2,7,11,23.3592574112654,Right
1044,43,False,True,False,True,269.258240356725,0,1,1,1,10,7,5,23.0367953118226,Right
1045,43,False,True,False,True,246.221445044903,0,1,1,1,11,7,6,22.6146472949237,Right
1046,43,False,True,False,True,223.606797749979,0,1,1,1,10,7,7,22.0503540425152,Right
1047,43,False,True,False,True,201.556443707464,0,1,1,1,9,7,8,21.2788799342643,Right
1048,43,False,True,False,True,180.277563773199,0,1,1,1,8,7,9,20.1994578373782,Right
1049,43,False,True,False,True,160.078105935821,0,1,1,1,7,7,10,18.6567496985117,Right
1050,43,False,True,False,True,141.42135623731,0,1,1,1,6,7,11,16.4213562373095,Right
1051,43,False,True,False,True,125,0,1,1,1,5,7,12,13.1966011250105,Right
1052,43,False,True,False,True,111.80339887499,0,1,1,1,4,7,13,8.72575823454797,Right
1053,43,False,True,False,True,103.077640640442,0,1,1,1,3,7,14,5,Down
1054,43,False,False,False,True,100,0,1,1,1,2,7,15,25,Down
1055,43,False,False,False,True,75,1,1,0,1,10,7,1,25,Down
1056,43,False,False,False,True,50,1,1,0,1,11,7,2,25,Down
1057,43,False,False,False,True,25,1,1,0,1,10,7,3,5,Down
1058,44,False,False,False,True,75,1,1,0,1,9,7,4,25,Down
1059,44,False,False,False,True,50,1,1,0,1,8,7,5,25,Down
1060,44,False,False,False,True,25,1,1,0,1,7,7,6,5,Down
1061,45,True,False,True,False,201.556443707464,1,1,0,1,6,7,7,5,Left
1062,45,True,False,True,False,206.155281280883,1,1,0,1,5,7,8,24.1525340488701,Left
1063,45,True,False,True,False,182.002747232013,1,0,1,1,6,8,10,23.888864223594,Left
1064,45,True,False,True,False,158.113883008419,1,0,1,1,5,8,10,23.4847628300564,Left
1065,45,True,False,True,False,134.629120178363,1,0,1,1,4,8,10,22.8257213033731,Down
1066,45,True,False,True,False,111.80339887499,1,0,1,1,3,8,10,5,Down
1067,45,True,False,True,False,125,1,1,0,1,4,9,9,5,Down
1068,45,True,False,True,False,141.42135623731,1,1,0,1,3,8,10,5,Down
1069,45,True,False,True,False,160.078105935821,1,1,0,1,2,8,11,5,Left
1070,45,True,False,True,False,180.277563773199,1,1,0,0,1,8,12,12.5724654607152,Left
1071,45,True,False,True,False,167.705098312484,1,0,1,0,8,8,9,9.59121530406526,Left
1072,45,True,False,True,False,158.113883008419,1,0,1,0,7,8,10,6.04481975096348,Left
1073,45,True,False,True,False,152.069063257456,1,0,1,0,6,8,11,5,Left
1074,45,False,False,True,False,150,1,0,1,0,5,8,12,5,Left
1075,45,False,True,True,False,152.069063257456,1,0,1,0,4,7,13,5,Left
1076,45,False,True,True,False,158.113883008419,1,0,1,0,3,7,14,5,Left
1077,45,False,True,True,False,167.705098312484,1,0,1,0,2,7,15,5,Up
1078,45,False,True,True,False,180.277563773199,0,0,1,0,1,6,16,20.1994578373782,Up
1079,45,False,True,True,False,160.078105935821,0,1,1,0,13,7,6,18.6567496985117,Up
1080,45,False,True,True,False,141.42135623731,0,1,1,0,12,7,7,16.4213562373095,Right
1081,45,False,True,True,False,125,0,1,1,0,11,7,8,18.9339828220179,Right
1082,45,False,True,True,False,106.066017177982,0,1,1,1,7,7,12,15.9272352913824,Right
1083,45,False,True,True,False,90.1387818865997,0,1,1,1,6,7,13,11.0818403823902,Right
1084,45,False,True,True,False,79.0569415042095,0,1,1,1,5,7,14,5,Up
1085,45,False,False,True,False,75,0,1,1,1,4,7,15,25,Up
1086,45,False,False,True,False,50,1,1,1,0,8,8,5,25,Up
1087,45,False,False,True,False,25,1,1,1,0,7,7,5,5,Up
1088,46,False,False,False,True,125,1,1,1,0,6,7,6,5,Left
1089,46,False,False,False,True,150,1,1,1,0,5,7,7,5,Left
1090,46,False,True,False,True,152.069063257456,1,0,1,1,4,8,13,5,Left
1091,46,False,True,False,True,158.113883008419,1,0,1,1,3,8,14,5,Up
1092,46,False,True,False,True,167.705098312484,1,0,1,1,2,8,15,5,Up
1093,46,False,True,False,True,190.394327646598,1,1,1,0,6,9,8,5,Up
1094,46,False,True,False,True,213.600093632938,1,1,1,0,5,9,9,5,Up
1095,46,False,True,False,True,237.170824512628,1,1,1,0,4,9,10,5,Up
1096,46,False,True,False,True,261.007662722764,1,1,1,0,3,9,11,5,Right
1097,46,False,True,False,True,285.043856274785,1,1,1,0,2,9,12,5.53535908731078,Right
1098,46,False,True,False,True,279.508497187474,0,1,1,1,9,10,6,5,Right
1099,46,False,True,False,True,276.134025429682,0,1,1,1,9,9,6,5,Right
1100,46,False,False,False,True,275,0,1,1,1,10,9,7,5,Right
1101,46,True,False,False,True,276.134025429682,0,1,1,1,9,9,8,5,Right
1102,46,True,False,False,True,279.508497187474,0,1,1,1,8,9,9,5,Right
1103,46,True,False,False,True,285.043856274785,0,1,1,1,7,9,10,5,Right
1104,46,True,False,False,True,292.617497767991,0,1,1,1,6,9,11,5,Right
1105,46,True,False,False,True,302.076149339864,0,1,1,1,5,9,12,5,Right
1106,46,True,False,False,True,313.249102153542,0,1,1,1,4,9,13,5,Right
1107,46,True,False,False,True,325.960120260132,0,1,1,1,3,8,14,5,Down
1108,46,True,False,False,True,340.036762718386,0,1,1,1,2,8,15,19.8805508467436,Down
1109,46,True,False,False,True,320.156211871642,1,1,0,1,12,9,5,19.116347401835,Down
1110,46,True,False,False,True,301.039864469807,1,1,0,1,11,9,6,18.1971519951884,Down
1111,46,True,False,False,True,282.842712474619,1,1,0,1,10,8,7,17.0890671562528,Down
1112,46,True,False,False,True,265.753645318366,1,1,0,1,9,8,7,15.7536453183662,Down
1113,46,True,False,False,True,250,1,1,0,1,8,8,7,14.1504716985849,Down
1114,46,True,False,False,True,235.849528301415,1,1,0,1,7,8,7,12.2427305514361,Down
1115,46,True,False,False,True,223.606797749979,1,1,0,1,6,7,7,10.0067041170407,Down
1116,46,True,False,False,True,213.600093632938,1,1,0,1,5,7,8,7.44481235205524,Down
1117,46,True,False,False,True,206.155281280883,1,1,0,1,4,7,9,5,Down
1118,46,True,False,False,True,201.556443707464,1,1,0,1,3,7,10,5,Left
1119,46,True,False,False,False,200,1,1,0,1,2,7,11,25,Left
1120,46,True,False,False,False,175,1,0,1,1,11,8,7,25,Left
1121,46,True,False,False,False,150,1,0,1,1,10,8,7,25,Left
1122,46,True,False,False,False,125,1,0,1,1,9,8,7,25,Left
1123,46,True,False,False,False,100,1,0,1,1,8,7,7,25,Left
1124,46,True,False,False,False,75,1,0,1,1,7,7,8,25,Left
1125,46,True,False,False,False,50,1,0,1,1,7,7,9,25,Left
1126,46,True,False,False,False,25,1,0,1,1,6,6,10,25,Left
1127,47,False,False,False,False,0,1,0,1,1,5,6,11,5,Left
1128,47,False,True,False,False,25,1,0,1,1,4,6,12,5,Left
1129,47,False,True,False,False,50,1,0,1,1,3,6,13,5,Left
1130,47,False,True,False,False,75,1,0,1,1,2,6,14,5,Up
1131,47,False,True,False,False,100,0,0,1,1,1,5,15,5,Up
1132,47,False,True,False,True,103.077640640442,0,1,1,0,12,6,9,5,Right
1133,47,False,True,False,True,111.80339887499,0,1,1,0,11,6,9,21.6646169883897,Right
1134,47,False,True,False,True,90.1387818865997,0,1,1,1,11,7,12,19.428103767945,Right
1135,47,False,True,False,True,70.7106781186548,0,1,1,1,10,6,13,14.80897868116,Right
1136,47,False,True,False,True,55.9016994374947,0,1,1,1,9,6,14,5.90169943749474,Right
1137,47,False,False,False,True,50,0,1,1,1,8,6,15,5,Right
1138,47,True,False,False,True,55.9016994374947,0,1,1,1,7,5,16,5,Right
1139,47,True,False,False,True,70.7106781186548,0,1,1,1,6,5,17,5,Up
1140,47,True,False,False,True,90.1387818865997,0,1,1,1,5,5,18,5,Up
1141,47,True,False,False,True,106.066017177982,1,1,1,0,8,6,5,5,Up
1142,47,True,False,False,True,125,1,1,1,0,7,6,5,5,Up
1143,47,True,False,False,True,145.773797371133,1,1,1,0,6,5,5,5,Left
1144,47,True,False,False,True,167.705098312484,1,1,1,0,5,5,6,9.59121530406526,Left
1145,47,True,False,False,True,158.113883008419,1,0,1,1,7,6,13,6.04481975096348,Left
1146,47,True,False,False,True,152.069063257456,1,0,1,1,6,6,14,5,Left
1147,47,False,False,False,True,150,1,0,1,1,5,6,15,5,Left
1148,47,False,True,False,True,152.069063257456,1,0,1,1,4,6,16,5,Up
1149,47,False,True,False,True,158.113883008419,1,0,1,1,3,6,17,5,Up
1150,47,False,True,False,True,182.002747232013,1,1,1,0,6,7,7,5,Up
1151,47,False,True,False,True,206.155281280883,1,1,1,0,5,7,8,5,Up
1152,47,False,True,False,True,230.488611432322,1,1,1,0,4,7,9,5,Up
1153,47,False,True,False,True,254.950975679639,1,1,1,0,3,7,10,5,Right
1154,47,False,True,False,True,279.508497187474,1,1,1,0,2,6,11,5,Right
1155,47,False,True,False,True,276.134025429682,0,1,1,1,11,7,8,5,Right
1156,47,False,False,False,True,275,0,1,1,1,10,7,9,5,Right
1157,47,True,False,False,True,276.134025429682,0,1,1,1,9,7,10,5,Right
1158,47,True,False,False,True,279.508497187474,0,1,1,1,8,7,11,5,Right
1159,47,True,False,False,True,285.043856274785,0,1,1,1,7,7,12,5,Right
1160,47,True,False,False,True,292.617497767991,0,1,1,1,6,7,13,5,Right
1161,47,True,False,False,True,302.076149339864,0,1,1,1,5,7,14,5,Right
1162,47,True,False,False,True,313.249102153542,0,1,1,1,4,7,15,5,Right
1163,47,True,False,False,True,325.960120260132,0,1,1,1,3,7,16,5,Down
1164,47,True,False,False,True,340.036762718386,0,1,1,1,2,7,17,19.8805508467436,Down
1165,47,True,False,False,True,320.156211871642,1,1,0,1,10,7,1,19.116347401835,Down
1166,47,True,False,False,True,301.039864469807,1,1,0,1,11,7,2,18.1971519951884,Down
1167,47,True,False,False,True,282.842712474619,1,1,0,1,10,7,3,17.0890671562528,Down
1168,47,True,False,False,True,265.753645318366,1,1,0,1,9,7,4,15.7536453183662,Down
1169,47,True,False,False,True,250,1,1,0,1,8,7,5,14.1504716985849,Down
1170,47,True,False,False,True,235.849528301415,1,1,0,1,7,7,6,12.2427305514361,Down
1171,47,True,False,False,True,223.606797749979,1,1,0,1,6,7,7,10.0067041170407,Down
1172,47,True,False,False,True,213.600093632938,1,1,0,1,5,7,8,7.44481235205524,Down
1173,47,True,False,False,True,206.155281280883,1,1,0,1,4,7,9,5,Down
1174,47,True,False,False,True,201.556443707464,1,1,0,1,3,7,10,5,Left
1175,47,True,False,False,False,200,1,1,0,1,2,7,11,25,Left
1176,47,True,False,False,False,175,1,0,1,1,10,8,7,25,Left
1177,47,True,False,False,False,150,1,0,1,1,10,7,7,25,Left
1178,47,True,False,False,False,125,1,0,1,1,10,7,8,25,Left
1179,47,True,False,False,False,100,1,0,1,1,9,6,9,25,Left
1180,47,True,False,False,False,75,1,0,1,1,8,6,10,25,Left
1181,47,True,False,False,False,50,1,0,1,1,7,6,11,25,Left
1182,47,True,False,False,False,25,1,0,1,1,6,6,12,5,Left
1183,48,False,True,True,False,279.508497187474,1,0,1,1,5,6,13,5,Left
1184,48,False,True,True,False,291.547594742265,1,0,1,1,4,6,14,5,Left
1185,48,False,True,True,False,305.163890393343,1,0,1,1,3,6,15,5,Up
1186,48,False,True,True,False,320.156211871642,1,0,1,1,2,6,16,19.116347401835,Up
1187,48,False,True,True,False,301.039864469807,1,1,1,0,12,6,10,18.1971519951884,Right
1188,48,False,True,True,False,282.842712474619,1,1,1,0,11,6,10,17.0890671562528,Right
1189,48,False,True,True,False,265.753645318366,0,1,1,1,10,7,11,15.7536453183662,Right
1190,48,False,True,True,False,250,0,1,1,1,9,7,12,14.1504716985849,Right
1191,48,False,True,True,False,235.849528301415,0,1,1,1,8,6,13,12.2427305514361,Right
1192,48,False,True,True,False,223.606797749979,0,1,1,1,7,6,14,10.0067041170407,Right
1193,48,False,True,True,False,213.600093632938,0,1,1,1,6,6,15,7.44481235205524,Right
1194,48,False,True,True,False,206.155281280883,0,1,1,1,5,6,16,5,Right
1195,48,False,True,True,False,201.556443707464,0,1,1,1,4,6,17,5,Up
1196,48,False,False,True,False,200,0,1,1,1,3,5,18,25,Up
1197,48,False,False,True,False,175,1,1,1,0,8,6,7,25,Up
1198,48,False,False,True,False,150,1,1,1,0,7,6,7,25,Left
1199,48,False,False,True,False,125,1,1,1,0,6,6,7,5,Left
1200,48,False,True,True,False,127.47548783982,1,0,1,1,9,7,12,5,Left
1201,48,False,True,True,False,134.629120178363,1,0,1,1,8,6,13,5,Left
1202,48,False,True,True,False,145.773797371133,1,0,1,1,7,6,14,5,Left
1203,48,False,True,True,False,160.078105935821,1,0,1,1,6,6,15,5,Left
1204,48,False,True,True,False,176.776695296637,1,0,1,1,5,6,16,5,Left
1205,48,False,True,True,False,195.256241897666,1,0,1,1,4,6,17,5,Up
1206,48,False,True,True,False,215.058131676066,1,0,1,1,3,6,18,13.5016879686019,Up
1207,48,False,True,True,False,201.556443707464,1,1,1,0,7,7,6,11.162116060866,Up
1208,48,False,True,True,False,190.394327646598,1,1,1,0,6,7,7,8.39158041458475,Up
1209,48,False,True,True,False,182.002747232013,1,1,1,0,5,7,8,5.22605193537606,Up
1210,48,False,True,True,False,176.776695296637,1,1,1,0,4,7,9,5,Right
1211,48,False,True,False,False,175,1,1,1,0,3,6,10,25,Right
1212,48,False,True,False,False,150,0,1,1,1,9,7,9,25,Right
1213,48,False,True,False,False,125,0,1,1,1,10,7,10,25,Right
1214,48,False,True,False,False,100,0,1,1,1,9,7,11,25,Right
1215,48,False,True,False,False,75,0,1,1,1,8,7,12,25,Right
1216,48,False,True,False,False,50,0,1,1,1,7,7,13,25,Right
1217,48,False,True,False,False,25,0,1,1,1,6,7,14,5,Right
1218,49,False,True,False,True,279.508497187474,0,1,1,1,5,7,15,5,Right
1219,49,False,True,False,True,276.134025429682,0,1,1,1,4,7,16,5,Right
1220,49,False,False,False,True,275,0,1,1,1,3,7,17,5,Right
1221,49,True,False,False,True,276.134025429682,0,1,1,1,2,7,18,5,Down
1222,49,True,False,False,True,279.508497187474,0,0,1,1,1,7,19,24.5575215078345,Down
1223,49,True,False,False,True,254.950975679639,1,0,0,1,11,7,1,24.4623642473171,Down
1224,49,True,False,False,True,230.488611432322,1,0,0,1,10,7,2,24.3333301514392,Down
1225,49,True,False,False,True,206.155281280883,1,0,0,1,9,7,3,24.1525340488701,Down
1226,49,True,False,False,True,182.002747232013,1,0,0,1,8,7,4,23.888864223594,Down
1227,49,True,False,False,True,158.113883008419,1,0,0,1,7,7,5,23.4847628300564,Down
1228,49,True,False,False,True,134.629120178363,1,0,0,1,6,7,6,22.8257213033731,Down
1229,49,True,False,False,True,111.80339887499,1,0,0,1,5,7,7,21.6646169883897,Down
1230,49,True,False,False,True,90.1387818865997,1,0,0,1,4,7,8,19.428103767945,Down
1231,49,True,False,False,True,70.7106781186548,1,0,0,1,3,7,9,14.80897868116,Down
1232,49,True,False,False,True,55.9016994374947,1,0,0,1,2,7,10,5.90169943749474,Left
1233,49,True,False,False,False,50,1,0,0,0,1,7,11,25,Left
1234,49,True,False,False,False,25,1,0,1,0,13,7,8,5,Left
1235,50,True,False,True,False,230.488611432322,1,0,1,0,12,7,9,24.3333301514392,Left
1236,50,True,False,True,False,206.155281280883,1,0,1,0,11,7,10,24.1525340488701,Left
1237,50,True,False,True,False,182.002747232013,1,0,1,0,10,6,11,23.888864223594,Left
1238,50,True,False,True,False,158.113883008419,1,0,1,0,9,6,12,23.4847628300564,Left
1239,50,True,False,True,False,134.629120178363,1,0,1,0,8,6,13,22.8257213033731,Left
1240,50,True,False,True,False,111.80339887499,1,0,1,0,7,6,14,21.6646169883897,Left
1241,50,True,False,True,False,90.1387818865997,1,0,1,0,6,6,15,19.428103767945,Left
1242,50,True,False,True,False,70.7106781186548,1,0,1,0,5,6,16,14.80897868116,Left
1243,50,True,False,True,False,55.9016994374947,1,0,1,0,4,6,17,5.90169943749474,Up
1244,50,False,False,True,False,50,1,0,1,0,3,6,18,25,Up
1245,50,False,False,True,False,25,1,1,1,0,5,6,9,5,Up
1246,51,True,False,True,False,158.113883008419,1,1,1,0,4,6,10,23.4847628300564,Up
1247,51,True,False,True,False,134.629120178363,1,1,1,0,3,6,10,22.8257213033731,Right
1248,51,True,False,True,False,111.80339887499,1,1,1,0,2,6,10,5,Right
1249,51,True,False,True,False,125,0,1,1,1,10,6,12,5,Right
1250,51,True,False,True,False,141.42135623731,0,1,1,1,9,6,13,5,Right
1251,51,True,False,True,False,160.078105935821,0,1,1,1,8,6,14,5,Right
1252,51,True,False,True,False,180.277563773199,0,1,1,1,7,6,15,5,Right
1253,51,True,False,True,False,201.556443707464,0,1,1,1,6,6,16,5,Right
1254,51,True,False,True,False,223.606797749979,0,1,1,1,5,6,17,5,Right
1255,51,True,False,True,False,246.221445044903,0,1,1,1,4,6,18,5,Right
1256,51,True,False,True,False,269.258240356725,0,1,1,1,3,5,19,5,Up
1257,51,True,False,True,False,292.617497767991,0,1,1,1,2,5,20,7.57364149320614,Up
1258,51,True,False,True,False,285.043856274785,1,1,1,0,6,6,8,5.53535908731078,Up
1259,51,True,False,True,False,279.508497187474,1,1,1,0,5,6,8,5,Left
1260,51,True,False,True,False,276.134025429682,1,1,1,0,4,6,8,24.8871349016593,Left
1261,51,True,False,True,False,251.246890528022,1,0,1,1,11,6,12,24.8622620745868,Left
1262,51,True,False,True,False,226.384628453435,1,0,1,1,10,6,13,24.8281847459717,Left
1263,51,True,False,True,False,201.556443707464,1,0,1,1,9,6,14,24.7797484108268,Left
1264,51,True,False,True,False,176.776695296637,1,0,1,1,8,6,15,24.7076320391814,Left
1265,51,True,False,True,False,152.069063257456,1,0,1,1,7,6,16,24.5935754176359,Left
1266,51,True,False,True,False,127.47548783982,1,0,1,1,6,6,17,24.3978471993781,Left
1267,51,True,False,True,False,103.077640640442,1,0,1,1,5,6,18,24.020699136232,Left
1268,51,True,False,True,False,79.0569415042095,1,0,1,1,4,6,19,23.1552420667147,Left
1269,51,True,False,True,False,55.9016994374947,1,0,1,1,3,6,20,20.5463603781674,Left
1270,51,True,False,True,False,35.3553390593274,1,0,1,1,2,6,21,10.3553390593274,Up
1271,51,False,False,True,False,25,0,0,1,1,1,6,22,5,Up
1272,52,False,True,False,False,300,0,1,1,0,6,6,8,5,Up
1273,52,False,True,False,True,301.039864469807,0,1,1,0,5,6,9,5,Up
1274,52,False,True,False,True,304.138126514911,0,1,1,0,4,6,10,5,Up
1275,52,False,True,False,True,309.232921921325,0,1,1,0,3,6,11,5,Right
1276,52,False,True,False,True,316.227766016838,0,1,1,0,2,6,12,23.6102682488473,Right
1277,52,False,True,False,True,292.617497767991,0,1,1,1,13,7,10,23.3592574112654,Right
1278,52,False,True,False,True,269.258240356725,0,1,1,1,12,7,11,23.0367953118226,Right
1279,52,False,True,False,True,246.221445044903,0,1,1,1,11,7,12,22.6146472949237,Right
1280,52,False,True,False,True,223.606797749979,0,1,1,1,10,7,13,22.0503540425152,Right
1281,52,False,True,False,True,201.556443707464,0,1,1,1,9,7,14,21.2788799342643,Right
1282,52,False,True,False,True,180.277563773199,0,1,1,1,8,7,15,20.1994578373782,Right
1283,52,False,True,False,True,160.078105935821,0,1,1,1,7,7,16,18.6567496985117,Right
1284,52,False,True,False,True,141.42135623731,0,1,1,1,6,6,17,16.4213562373095,Right
1285,52,False,True,False,True,125,0,1,1,1,5,6,18,13.1966011250105,Right
1286,52,False,True,False,True,111.80339887499,0,1,1,1,4,6,19,8.72575823454797,Right
1287,52,False,True,False,True,103.077640640442,0,1,1,1,3,6,20,5,Down
1288,52,False,False,False,True,100,0,1,1,1,2,6,21,25,Down
1289,52,False,False,False,True,75,1,1,0,1,12,7,1,25,Down
1290,52,False,False,False,True,50,1,1,0,1,11,7,2,25,Down
1291,52,False,False,False,True,25,1,1,0,1,10,7,3,5,Down
1292,53,True,False,False,True,301.039864469807,1,1,0,1,9,7,4,5,Down
1293,53,True,False,False,False,300,0,1,0,1,8,7,5,5,Down
1294,53,True,False,True,False,301.039864469807,0,1,0,1,7,7,6,5,Down
1295,53,True,False,True,False,304.138126514911,0,1,0,1,6,7,7,5,Down
1296,53,True,False,True,False,309.232921921325,0,1,0,1,5,6,8,5,Down
1297,53,True,False,True,False,316.227766016838,1,1,0,1,4,6,9,5,Down
1298,53,True,False,True,False,325,1,1,0,1,3,6,10,5,Left
1299,53,True,False,True,False,335.410196624968,1,1,0,1,2,6,11,22.1610944714268,Left
1300,53,True,False,True,False,313.249102153542,1,0,1,1,12,6,12,21.7015074112767,Left
1301,53,True,False,True,False,291.547594742265,1,0,1,1,11,6,13,21.1312490824658,Left
1302,53,True,False,True,False,270.416345659799,1,0,1,1,10,6,14,20.4163456597992,Left
1303,53,True,False,True,False,250,1,0,1,1,9,6,15,19.5113885676778,Left
1304,53,True,False,True,False,230.488611432322,1,0,1,1,8,6,16,18.3565770763579,Left
1305,53,True,False,True,False,212.132034355964,1,0,1,1,7,6,17,16.8757924582979,Left
1306,53,True,False,True,False,195.256241897666,1,0,1,1,6,6,18,14.9786781244669,Left
1307,53,True,False,True,False,180.277563773199,1,0,1,1,5,6,19,12.5724654607152,Left
1308,53,True,False,True,False,167.705098312484,1,0,1,1,4,6,20,9.59121530406526,Up
1309,53,True,False,True,False,158.113883008419,1,0,1,1,3,5,21,23.4847628300564,Up
1310,53,True,False,True,False,134.629120178363,1,1,1,0,5,6,8,22.8257213033731,Right
1311,53,True,False,True,False,111.80339887499,1,1,1,0,4,6,8,5,Right
1312,53,True,False,True,False,125,0,1,1,1,9,6,13,5,Right
1313,53,True,False,True,False,141.42135623731,0,1,1,1,8,6,14,5,Right
1314,53,True,False,True,False,160.078105935821,0,1,1,1,7,6,15,5,Right
1315,53,True,False,True,False,180.277563773199,0,1,1,1,6,6,16,5,Right
1316,53,True,False,True,False,201.556443707464,0,1,1,1,5,6,17,5,Right
1317,53,True,False,True,False,223.606797749979,0,1,1,1,4,6,18,5,Right
1318,53,True,False,True,False,246.221445044903,0,1,1,1,3,6,19,5,Up
1319,53,True,False,True,False,269.258240356725,0,1,1,1,2,6,20,8.25057763396143,Left
1320,53,True,False,True,False,261.007662722764,1,1,1,0,8,7,8,23.8368382101353,Left
1321,53,True,False,True,False,237.170824512628,1,0,1,0,10,8,13,23.5707308796902,Left
1322,53,True,False,True,False,213.600093632938,1,0,1,0,9,8,13,23.2057659863406,Left
1323,53,True,False,True,False,190.394327646598,1,0,1,0,8,7,13,22.6892293341135,Left
